_id,link,website,request_time,request_date,request_datetime,flat_meta.price,flat_meta.rooms,flat_meta.surface,flat_meta.title,city,order,orga
ObjectID(5840555a79baba5e570297e8),www.immowelt.de/expose/2A2KG4M,immowelt,07:57:10,2016-07-15,2016-07-15T07:57:10Z,399,NA,56.95,Sehenswerte Wohnung mit großem Wohn-Esszimmer und Wannenbad!,dresden,tga,company
ObjectID(5840555b79baba5e570297ea),www.immowelt.de/expose/2AQFP4M,immowelt,07:57:19,2016-07-15,2016-07-15T07:57:19Z,263.75,NA,46.86,Wohnen in Mockau!,leipzig,atg,company
ObjectID(5840555c79baba5e570297ec),www.immowelt.de/expose/2A4TE4M,immowelt,07:57:19,2016-07-15,2016-07-15T07:57:19Z,495,NA,57.27,"2,5-Zimmer-Wohnung Nähe ""Bahnhof Rübenkamp!""",hamburg,agt,company
ObjectID(5840555c79baba5e570297ee),www.immowelt.de/expose/2AHBF4M,immowelt,07:57:24,2016-07-15,2016-07-15T07:57:24Z,282.15,NA,33,"Single-Wohnung ""auf der roten Insel"" in Schöneberg",berlin,pga,company
ObjectID(5840555d79baba5e570297f0),www.immowelt.de/expose/2A4RC4M,immowelt,07:57:42,2016-07-15,2016-07-15T07:57:42Z,697,NA,37,Wohnen am Main: Möbliertes 1-Zimmer-Businessapartment in zentraler Lage,frankfurt,igp,company
ObjectID(5840555d79baba5e570297f2),www.immowelt.de/expose/2AMHC4M,immowelt,07:58:03,2016-07-15,2016-07-15T07:58:03Z,519.3,NA,30.28,"ERSTBEZUG NACH SANIERUNG: Neukölln: Wissmannstr.: 1-Zi.-Altbau-Wohnung, ca. 30 m²",berlin,tag,company
ObjectID(5840555e79baba5e570297f4),www.immowelt.de/expose/2A3QM4M,immowelt,07:58:07,2016-07-15,2016-07-15T07:58:07Z,400,NA,60,"Sehr schöne sonnige  2-Wohnung in MD-Sudenburg, ca 60,00m² mit Terrasse zu vermieten !",magdeburg,pag,company
ObjectID(5840555e79baba5e570297f6),www.immowelt.de/expose/2A6MF4M,immowelt,07:58:17,2016-07-15,2016-07-15T07:58:17Z,300.35,NA,41.09,Schöne Singlewohnung in Hamburg-Rahlstedt - Dringlichkeitsschein erforderlich,hamburg,iag,company
ObjectID(5840555f79baba5e570297f8),www.immowelt.de/expose/2ATJE4M,immowelt,07:23:41,2016-07-15,2016-07-15T07:23:41Z,435,NA,54.3,2-Zimmer-Wohnung am Humanplatz,berlin,gt,company
ObjectID(5840555f79baba5e570297fa),www.immowelt.de/expose/2A8UB4M,immowelt,07:58:30,2016-07-15,2016-07-15T07:58:30Z,560,NA,50,"Agnesviertel, schöne, sanierte, gut geschnittene zwei Zimmer Wohnung",köln,gap,private
ObjectID(5840556079baba5e570297fc),www.immowelt.de/expose/2AQDE4M,immowelt,07:58:32,2016-07-15,2016-07-15T07:58:32Z,460,NA,32,"Modernisierte 1,5-Zimmerwohnung im Westend, Savignystrasse",frankfurt,pig,company
ObjectID(5840556079baba5e570297fe),www.immowelt.de/expose/2ANMA4M,immowelt,07:58:36,2016-07-15,2016-07-15T07:58:36Z,431.25,NA,44.14,Hier fühlen Sie sich wohl: interessante 2-Zimmer-Wohnung,frankfurt,apg,company
ObjectID(5840556179baba5e57029800),www.immowelt.de/expose/2AYVA4M,immowelt,07:58:45,2016-07-15,2016-07-15T07:58:45Z,318,NA,51.78,"Miet mich - individuelle 3,5-Zimmer-Wohnung",dortmund,ipg,company
ObjectID(5840556179baba5e57029802),www.immowelt.de/expose/2AXGP4M,immowelt,07:58:50,2016-07-15,2016-07-15T07:58:50Z,291.58,NA,47.8,Tolle Citywohnung Nähe World Trade Center!,dresden,ptg,company
ObjectID(5840556279baba5e57029804),www.immowelt.de/expose/2AM5P4M,immowelt,07:58:58,2016-07-15,2016-07-15T07:58:58Z,400,NA,53.59,Schicke 2 Zimmer Wohnung mit EBK,dresden,ipg,company
ObjectID(5840556379baba5e57029806),www.immowelt.de/expose/2AFPB4M,immowelt,08:05:05,2016-07-15,2016-07-15T08:05:05Z,385,NA,49.65,Kleine 1 1/2 Zimmerwohnung im gepflegten Kiezaltbau,berlin,pga,company
ObjectID(5840556379baba5e57029808),www.immowelt.de/expose/2ADYN4M,immowelt,08:04:21,2016-07-15,2016-07-15T08:04:21Z,288,NA,52.3,+++SCHICKE ZWEIRAUMWOHNUNG IN PLAGWITZ+TAGESLICHTBAD UND WANNE+++,leipzig,ggtp,company
ObjectID(5840558d79baba5e5702980a),www.immowelt.de/expose/2AHRP4M,immowelt,17:09:54,2016-07-15,2016-07-15T17:09:54Z,545.43,NA,44.39,Modernisierung in 2016! Die ideale Singlewohnung mit straßenabgewandten sonnigen Balkon,frankfurt,pag,company
ObjectID(5840558d79baba5e5702980c),www.immowelt.de/expose/2ATAX4M,immowelt,17:10:02,2016-07-15,2016-07-15T17:10:02Z,410,NA,59,"Schöne 2-Zimmer-Wohnung in Köln-Neubrück, Provisionsfrei",köln,gyaxp,company
ObjectID(5840558e79baba5e5702980e),www.immowelt.de/expose/2AC8T4M,immowelt,17:09:57,2016-07-15,2016-07-15T17:09:57Z,540,NA,60,"Humboldt-Gremberg, helle frisch renovierte 2- Zimmerwohnung in FH-Nähe",köln,gpt,private
ObjectID(5840558e79baba5e57029810),www.immowelt.de/expose/2AZMP4M,immowelt,17:09:58,2016-07-15,2016-07-15T17:09:58Z,299.09,NA,45.18,Barrierearm wohlfühlen? Kein Problem mit dieser Wohnung! Bezugsfertig,dortmund,gta,company
ObjectID(5840558f79baba5e57029812),www.immowelt.de/expose/2AMWU4M,immowelt,17:10:15,2016-07-15,2016-07-15T17:10:15Z,440,NA,48,!!! Südländischer Flair in Köln-Merheim: Charmante 2 Zimmer im 1.OG mit SONNEN-BALKON !!!,köln,aig,company
ObjectID(5840559079baba5e57029814),www.immowelt.de/expose/2AUNX4M,immowelt,17:10:16,2016-07-15,2016-07-15T17:10:16Z,245,NA,35.9,* schöne 1-Zimmer-Wohnung in ruhiger Lage mit Balkon *,dresden,ptg,company
ObjectID(5840559179baba5e57029816),www.immowelt.de/expose/2AJGU4M,immowelt,17:10:41,2016-07-15,2016-07-15T17:10:41Z,310,NA,47,"Niedliche helle Dachgeschosswohnung auf dem Werder mit Balkon, EBK, Laminat",magdeburg,gai,company
ObjectID(5840559179baba5e57029818),www.immowelt.de/expose/2A4PQ4M,immowelt,17:10:30,2016-07-15,2016-07-15T17:10:30Z,220,NA,36,"Achtung Studenten, kleine 2 Zimmerwohnung in Sudenburg",magdeburg,pig,company
ObjectID(5840559279baba5e5702981a),www.immowelt.de/expose/2AWFS4M,immowelt,17:10:42,2016-07-15,2016-07-15T17:10:42Z,430,NA,34.68,Top modernisierte 1-Zimmer-Wohnung zentral Nähe A 1 im Hammer Steindamm !!,hamburg,apg,company
ObjectID(5840559279baba5e5702981c),www.immowelt.de/expose/2AHQT4M,immowelt,17:10:46,2016-07-15,2016-07-15T17:10:46Z,350,NA,32,"2 Zi. DG-Whg., 22041 Wandsbek, Lotharstr.",hamburg,iga,company
ObjectID(5840559379baba5e5702981e),www.immowelt.de/expose/2AKJS4M,immowelt,17:10:36,2016-07-15,2016-07-15T17:10:36Z,295,NA,36,NÜRNBERG-EIBACH !  Renovierte und idyllisch gelegene 1-Zimmer-Erdgeschosswohnung !,nürnberg,gxiya,company
ObjectID(5840559379baba5e57029820),www.immowelt.de/expose/2AHTW4M,immowelt,17:11:12,2016-07-15,2016-07-15T17:11:12Z,310,NA,59,.. hübsche 3-RW ...,leipzig,atg,company
ObjectID(5840559479baba5e57029822),www.immowelt.de/expose/2AELW4M,immowelt,17:11:30,2016-07-15,2016-07-15T17:11:30Z,330,NA,56,Erstbezug nach Renovierung - herrschaftlicher Altbau nahe dem Rosenthal - grüner Ausblick,leipzig,agi,company
ObjectID(5840559579baba5e57029824),www.immowelt.de/expose/2A8EV4M,immowelt,17:11:42,2016-07-15,2016-07-15T17:11:42Z,780,NA,40,RUHIGE SONNIGE 2 ZI.-WHG / CA. 40 QM / SÜD-WEST-BALKON / 2.OG / OHNE LIFT,münchen,aig,company
ObjectID(5840559579baba5e57029826),www.immowelt.de/expose/2AK3V4M,immowelt,17:11:41,2016-07-15,2016-07-15T17:11:41Z,620,NA,58,2-Zimmer-Wohnung mit Balkon im Dornbusch,frankfurt,igp,company
ObjectID(5840559679baba5e57029828),www.immowelt.de/expose/2ALWR4M,immowelt,17:11:44,2016-07-15,2016-07-15T17:11:44Z,246.8,NA,44.07,kleine Singlewohnung mit Balkon,leipzig,gip,company
ObjectID(5840559679baba5e5702982a),www.immowelt.de/expose/2AX4Q4M,immowelt,17:11:54,2016-07-15,2016-07-15T17:11:54Z,285.34,NA,42.21,Ihre neue Wohnung: 1-Zimmer-Wohnung mit Ausblick,dortmund,pgt,company
ObjectID(5840559779baba5e5702982c),www.immowelt.de/expose/2AHMP4M,immowelt,17:11:58,2016-07-15,2016-07-15T17:11:58Z,504,NA,56,Ansehen: frisch modernisiertes Wohnglück,berlin,igt,company
ObjectID(5840559879baba5e5702982e),www.immowelt.de/expose/2AFVS4M,immowelt,17:11:57,2016-07-15,2016-07-15T17:11:57Z,289,NA,48.24,Schöne 2-Raum Wohnung!,magdeburg,pig,company
ObjectID(5840559879baba5e57029830),www.immowelt.de/expose/2ABGU4M,immowelt,17:11:59,2016-07-15,2016-07-15T17:11:59Z,325.03,NA,42.88,Elbnahes Wohnen für Singles,dresden,iag,company
ObjectID(5840559979baba5e57029832),www.immowelt.de/expose/2A4DQ4M,immowelt,17:12:01,2016-07-15,2016-07-15T17:12:01Z,420,NA,52.17,Gepflegte 2-Zi.-EG-Whg. mit Balkon in ruhiger Seitengassenlage in Harburg zu vermieten!,hamburg,ptg,company
ObjectID(5840559a79baba5e57029834),www.immowelt.de/expose/2AS4Q4M,immowelt,17:12:10,2016-07-15,2016-07-15T17:12:10Z,315.27,NA,53.8,"Schöne Wohnung sucht Mieter: ideales 3,5-Zimmer Appartement",dortmund,ipg,company
ObjectID(5840559a79baba5e57029836),www.immowelt.de/expose/2AUAX4M,immowelt,17:12:13,2016-07-15,2016-07-15T17:12:13Z,520,NA,41,Köln Junkersdorf - 2 Zimmer + Wohnküche,köln,gta,private
ObjectID(5840559b79baba5e57029838),www.immowelt.de/expose/2ASHW4M,immowelt,17:12:13,2016-07-15,2016-07-15T17:12:13Z,490,NA,40,Einziehen leicht gemacht! Voll möblierte 1 Zimmer Wohnung im beliebten Stadtteil Gostenhof!,nürnberg,gpa,company
ObjectID(5840559c79baba5e5702983a),www.immowelt.de/expose/2AH6Q4M,immowelt,17:12:25,2016-07-15,2016-07-15T17:12:25Z,303.31,NA,47.46,Da kommt man gern Heim. ansprechende 2-Zimmer-Wohnung,berlin,tag,company
ObjectID(5840559c79baba5e5702983c),www.immowelt.de/expose/2A95Q4M,immowelt,17:12:32,2016-07-15,2016-07-15T17:12:32Z,288.91,NA,44.38,Miet mich - günstige 2-Zimmer-Wohnung (WBS),dresden,gai,company
ObjectID(5840559d79baba5e5702983e),www.immowelt.de/expose/2AULP4M,immowelt,17:12:43,2016-07-15,2016-07-15T17:12:43Z,313.94,NA,57.08,"Gepflegte 2,5-Zimmer-Wohnung wartet auf neuen Mieter",magdeburg,gtp,company
ObjectID(5840559d79baba5e57029840),www.immowelt.de/expose/2AV9Q4M,immowelt,17:12:50,2016-07-15,2016-07-15T17:12:50Z,315.44,NA,47.08,Kleine gemütliche Wohnung in zentraler Lage ***EBK***Duschbad***,berlin,tga,company
ObjectID(5840559e79baba5e57029842),www.immowelt.de/expose/2A6GT4M,immowelt,17:12:48,2016-07-15,2016-07-15T17:12:48Z,745,NA,60,Modernisierte 2-Zimmer-Wohnung in München-Neuperlach,münchen,gypxa,company
ObjectID(5840559f79baba5e57029844),www.immowelt.de/expose/2AM5Q4M,immowelt,17:12:54,2016-07-15,2016-07-15T17:12:54Z,448.45,NA,49.28,Schöne 2-Zimmer Wohnung mit Balkon in Frankfurt / Eschersheim,frankfurt,aig,company
ObjectID(5840559f79baba5e57029846),www.immowelt.de/expose/2AN5Q4M,immowelt,17:12:58,2016-07-15,2016-07-15T17:12:58Z,345.96,NA,34.6,"1,5 Zimmer Wohnung mit neuem Bad sucht Nachmieter",frankfurt,gta,company
ObjectID(584055a079baba5e57029848),www.immowelt.de/expose/2AC2W4M,immowelt,17:12:59,2016-07-15,2016-07-15T17:12:59Z,299,NA,49,GEMÜTLICHE EIN-ZIMMER-WHG *** MIT LAMINATAUSSTATTUNG UND WANNENBAD - - - KURZE WEGE ZU UNI UND HTW - - - ( LÖBTAU- SÜD/ REISEWITZER STR.),dresden,gip,company
ObjectID(584055a179baba5e5702984a),www.immowelt.de/expose/2AUNP4M,immowelt,17:13:10,2016-07-15,2016-07-15T17:13:10Z,269,NA,42.87,Zum Einzug bereit! Hier erwartet Sie eine bereits tapezierte und gestrichene Wohnung.,dortmund,gxtya,company
ObjectID(584055a179baba5e5702984c),www.immowelt.de/expose/2AAXP4M,immowelt,17:13:21,2016-07-15,2016-07-15T17:13:21Z,405.44,NA,50.68,Bezugsfähige Wohnung sucht Mieter: hier können Sie ohne Kosten und Mühe direkt einziehen.,berlin,iag,company
ObjectID(584055cb79baba5e57029850),www.immowelt.de/expose/2AJQY4M,immowelt,07:53:29,2016-07-16,2016-07-16T07:53:29Z,515,NA,40,Großes Zimmer mit modernem Duschbad in exklusiver Wohngegend an Wochenendheimfahrer/in zu vermieten,nürnberg,gai,company
ObjectID(584055cb79baba5e57029852),www.immowelt.de/expose/2AS364N,immowelt,07:53:41,2016-07-16,2016-07-16T07:53:41Z,192.44,NA,46,Blick auf den Kulkwitzer See,leipzig,ipg,company
ObjectID(584055cc79baba5e57029854),www.immowelt.de/expose/2AQT34N,immowelt,07:53:40,2016-07-16,2016-07-16T07:53:40Z,320,NA,55,"Gemütliche 2-Zimmer-Wohnung mit Laminatboden, Essküche & Bad mit Dusche",dresden,gap,company
ObjectID(584055cc79baba5e57029856),www.immowelt.de/expose/2A5P24N,immowelt,07:54:01,2016-07-16,2016-07-16T07:54:01Z,595,NA,56,Wunderschön ruhig gelegene 2-Zi.-Whg. mit Kamin!,hamburg,gip,private
ObjectID(584055cd79baba5e57029858),www.immowelt.de/expose/2AGH94N,immowelt,07:54:12,2016-07-16,2016-07-16T07:54:12Z,275.1,NA,39.3,~Altersfreundliche Wohnung ab sofort in optimaler Innenstadtlage~,dresden,igp,company
ObjectID(584055cd79baba5e5702985a),www.immowelt.de/expose/2A9EL4A,immowelt,07:54:03,2016-07-16,2016-07-16T07:54:03Z,550,NA,54,"oberer Wöhrder See! Top Lage! sehr helle, ruhige 2 ZKB Wohnung",nürnberg,tga,private
ObjectID(584055ce79baba5e5702985c),www.immowelt.de/expose/2AAD54N,immowelt,07:53:58,2016-07-16,2016-07-16T07:53:58Z,360,NA,48,Luxus-Wohnung mit 2 Zimmer,köln,apg,company
ObjectID(584055ce79baba5e5702985e),www.immowelt.de/expose/2AKLY4M,immowelt,07:54:14,2016-07-16,2016-07-16T07:54:14Z,282,NA,47,LIVIA-IMMO.DE :-) +NUR 382€ WARM!+++SUPER 2-Zi.-WOHNUNG IN STÖTTERITZ!+++RUHIGE LAGE+++GEPFLEGTES MFH,leipzig,pxayg,company
ObjectID(584055cf79baba5e57029860),www.immowelt.de/expose/2AMW44N,immowelt,07:54:24,2016-07-16,2016-07-16T07:54:24Z,390,NA,44,Schöne  Wohnung zu vermieten,dortmund,iga,company
ObjectID(584055cf79baba5e57029862),www.immowelt.de/expose/2A9494N,immowelt,07:54:27,2016-07-16,2016-07-16T07:54:27Z,465,NA,57.25,2 Zimmer-Wohnung in Köln Höhenhaus,köln,gtp,company
ObjectID(584055d079baba5e57029864),www.immowelt.de/expose/2ANE24N,immowelt,07:54:39,2016-07-16,2016-07-16T07:54:39Z,238.94,NA,34.38,Single-Wohnung mit großer Küche,dresden,tig,company
ObjectID(584055d079baba5e57029866),www.immowelt.de/expose/2AS294N,immowelt,07:54:34,2016-07-16,2016-07-16T07:54:34Z,468,NA,40.67,Ideal als Einsteigerwohnung,hamburg,pygxt,company
ObjectID(584055d179baba5e57029868),www.immowelt.de/expose/2AQ9Y4M,immowelt,07:54:44,2016-07-16,2016-07-16T07:54:44Z,500,NA,58,Helle 3 Zimmer Wohnung am Nürnberger Stadtpark,nürnberg,ptg,company
ObjectID(584055d179baba5e5702986a),www.immowelt.de/expose/2ARD94N,immowelt,07:54:40,2016-07-16,2016-07-16T07:54:40Z,529.84,NA,36.34,"Perfekte Lage und hohes Ausstatungsniveau - 1 Zimmer auf 36,34 qm",frankfurt,iga,company
ObjectID(584055d279baba5e5702986c),www.immowelt.de/expose/2AAE54N,immowelt,07:54:43,2016-07-16,2016-07-16T07:54:43Z,350,NA,44,"Luxus-Studio, vor kurzem renoviert",hamburg,gip,company
ObjectID(584055d379baba5e5702986e),www.immowelt.de/expose/2AXWX4M,immowelt,07:54:56,2016-07-16,2016-07-16T07:54:56Z,500,NA,50,Schöne große 2 Zimmer DG Wohnung ruhige Lage in Griesheim,frankfurt,gta,company
ObjectID(584055d379baba5e57029870),www.immowelt.de/expose/2AMSY4M,immowelt,07:55:07,2016-07-16,2016-07-16T07:55:07Z,500,NA,57,ideale Single-Wohnung  Stuckaltbau  mit Aufzug  nahe Kurfürstendamm,berlin,gta,private
ObjectID(584055d479baba5e57029872),www.immowelt.de/expose/2AJ854N,immowelt,07:55:18,2016-07-16,2016-07-16T07:55:18Z,390,NA,42,Modernes Wohnen mit Geschmackvollem Interieur,münchen,gta,company
ObjectID(584055d479baba5e57029874),www.immowelt.de/expose/2AVH64N,immowelt,07:55:18,2016-07-16,2016-07-16T07:55:18Z,304.5,NA,59.17,Entspannung im Auewald nur 1 km entfernt!,leipzig,pgt,company
ObjectID(584055d579baba5e57029876),www.immowelt.de/expose/2AUQ44N,immowelt,07:55:32,2016-07-16,2016-07-16T07:55:32Z,360,NA,55,prachtvoll eingerichtetes Studio.,dortmund,pgt,company
ObjectID(584055d579baba5e57029878),www.immowelt.de/expose/2AYQZ4L,immowelt,07:55:42,2016-07-16,2016-07-16T07:55:42Z,260,NA,52,Wohnung in Hörde mit Blick auf den Phönixsee,dortmund,gpa,private
ObjectID(584055d679baba5e5702987a),www.immowelt.de/expose/2AUT44N,immowelt,07:55:59,2016-07-16,2016-07-16T07:55:59Z,335.29,NA,47.83,-Dachgeschosswohnung -WBS für 2 Personen erforderlich-,berlin,tgi,company
ObjectID(584055d779baba5e5702987c),www.immowelt.de/expose/2AW654N,immowelt,07:56:09,2016-07-16,2016-07-16T07:56:09Z,400,NA,48,sehr schöne Studio. möbliert und ausgestattet,münchen,gtp,company
ObjectID(584055d779baba5e5702987e),www.immowelt.de/expose/2A4CZ4M,immowelt,07:55:57,2016-07-16,2016-07-16T07:55:57Z,500,NA,49,"1,5 Zimmer Wohnung Arabellapark",münchen,agt,private
ObjectID(584055d879baba5e57029880),www.immowelt.de/expose/2AT954N,immowelt,07:56:11,2016-07-16,2016-07-16T07:56:11Z,350,NA,40,Moderne Wohnung gepflegt,frankfurt,gtp,company
ObjectID(584055d879baba5e57029882),www.immowelt.de/expose/2A8564N,immowelt,07:56:12,2016-07-16,2016-07-16T07:56:12Z,650,NA,40.5,"Moosach: 1 Zi. App. 40,5",münchen,pig,private
ObjectID(584055d979baba5e57029884),www.immowelt.de/expose/2AVE54N,immowelt,07:56:19,2016-07-16,2016-07-16T07:56:19Z,389.99,NA,45,"Luxus-Studio, sehr gepflegt",hamburg,tga,company
ObjectID(584055d979baba5e57029886),www.immowelt.de/expose/2AMB94N,immowelt,07:56:27,2016-07-16,2016-07-16T07:56:27Z,340,NA,40,Wohnen in UNI-Nähe!!helle 1-Raumwohnung mit Einbauküche!,dresden,gap,company
ObjectID(584055da79baba5e57029888),www.immowelt.de/expose/2ARD54N,immowelt,07:56:34,2016-07-16,2016-07-16T07:56:34Z,370,NA,58,Luxus-Wohnung 2 zimm,köln,gia,company
ObjectID(584055da79baba5e5702988a),www.immowelt.de/expose/2AY364N,immowelt,07:56:41,2016-07-16,2016-07-16T07:56:41Z,172.83,NA,33,Sanierte Wohnung im Herzen Grünaus,leipzig,igp,company
ObjectID(584055db79baba5e5702988c),www.immowelt.de/expose/2AXJ94N,immowelt,07:56:34,2016-07-16,2016-07-16T07:56:34Z,487,NA,48.61,sanierter Erstbezug am Viktoriapark-Kreuzberg,berlin,txgyp,company
ObjectID(584055db79baba5e5702988e),www.immowelt.de/expose/2AQF54N,immowelt,07:56:40,2016-07-16,2016-07-16T07:56:40Z,330,NA,48,"Luxus-Studio, möbliert",berlin,agi,company
ObjectID(584055dc79baba5e57029890),www.immowelt.de/expose/2A2954N,immowelt,07:56:48,2016-07-16,2016-07-16T07:56:48Z,360,NA,58,Moderne Wohnung mit 2 Zimmer und 2 Bäder.,frankfurt,agt,company
ObjectID(584055dd79baba5e57029892),www.immowelt.de/expose/2AHK94N,immowelt,07:56:47,2016-07-16,2016-07-16T07:56:47Z,237.5,NA,42.87,Es kommt nicht auf die Größe an,dortmund,tig,company
ObjectID(5840560879baba5e57029894),www.immowelt.de/expose/2AZGA4N,immowelt,17:12:27,2016-07-16,2016-07-16T17:12:27Z,300,NA,56.22,"2 Raum Wohnung (E90, 4.OG links, WE38)",magdeburg,gip,company
ObjectID(5840560979baba5e57029896),www.immowelt.de/expose/2AFNA4N,immowelt,17:12:19,2016-07-16,2016-07-16T17:12:19Z,264.1,NA,45.93,Klein aber fein: interessantes 1-Zimmer-Appartment (WBS),dresden,agi,company
ObjectID(5840560979baba5e57029898),www.immowelt.de/expose/2A2GA4N,immowelt,17:12:24,2016-07-16,2016-07-16T17:12:24Z,254.96,NA,50.09,Modernisierung in 2016! Hier findet jeder seinen Platz: 2-Zimmer-Wohnung (WBS),dresden,tig,company
ObjectID(5840560a79baba5e5702989a),www.immowelt.de/expose/2ASJA4N,immowelt,17:12:47,2016-07-16,2016-07-16T17:12:47Z,411.06,NA,52.7,"Auf gute Nachbarschaft: 3,5-Zimmer-Stadtwohnung",dortmund,gia,company
ObjectID(5840560a79baba5e5702989c),www.immowelt.de/expose/2ABRA4N,immowelt,17:12:38,2016-07-16,2016-07-16T17:12:38Z,523.32,NA,50.39,Ansehen: frisch modernisiertes Wohnglück,hamburg,iygxa,company
ObjectID(5840560b79baba5e5702989e),www.immowelt.de/expose/2A4PA4N,immowelt,17:12:50,2016-07-16,2016-07-16T17:12:50Z,343.68,NA,48,Bezugsfähige Wohnung sucht Mieter: hier können Sie ohne Kosten und Mühe direkt einziehen.,dresden,gap,company
ObjectID(5840560b79baba5e570298a0),www.immowelt.de/expose/2AFRA4N,immowelt,17:12:47,2016-07-16,2016-07-16T17:12:47Z,435.21,NA,55.09,Ansehen: frisch modernisiertes Wohnglück,berlin,tpg,company
ObjectID(5840560c79baba5e570298a2),www.immowelt.de/expose/2A3GA4N,immowelt,17:13:11,2016-07-16,2016-07-16T17:13:11Z,353.33,NA,50.26,Modernisierung in 2016! Ihr neues Zuhause: günstige 2-Zimmer-Wohnung (WBS),dresden,gypxa,company
ObjectID(5840560d79baba5e570298a4),www.immowelt.de/expose/2A3SA4N,immowelt,17:13:20,2016-07-16,2016-07-16T17:13:20Z,445,NA,50,*** schöne helle 2 Zi.Whg. mit Einbauküche ***,nürnberg,tga,company
ObjectID(5840560d79baba5e570298a6),www.immowelt.de/expose/2APJA4N,immowelt,17:13:15,2016-07-16,2016-07-16T17:13:15Z,275,NA,36.97,"Nimm mich! Individuelle 2,5-Zimmer-Wohnung",dortmund,tga,company
ObjectID(5840560e79baba5e570298a8),www.immowelt.de/expose/2AHFA4N,immowelt,17:13:24,2016-07-16,2016-07-16T17:13:24Z,477.02,NA,56.12,Einfach super++tolle 2-Zimmerwohnung mit Balkon++EBK und Echtholzparkett inclusive !!,berlin,tpg,company
ObjectID(5840560e79baba5e570298aa),www.immowelt.de/expose/2ARCA4N,immowelt,17:13:27,2016-07-16,2016-07-16T17:13:27Z,600,NA,39.4,großzügige 1 Zi.-Wohnung Hofweg,hamburg,gti,private
ObjectID(5840560f79baba5e570298ac),www.immowelt.de/expose/2A3DA4N,immowelt,17:13:34,2016-07-16,2016-07-16T17:13:34Z,190,NA,35.9,"1 Raum Wohnung mit Balkon (E85, 5.OG rechts, WE41)",magdeburg,agp,company
ObjectID(5840560f79baba5e570298ae),www.immowelt.de/expose/2AVGA4N,immowelt,17:13:35,2016-07-16,2016-07-16T17:13:35Z,509.48,NA,46.5,Gefunden! Teilmodernisierte Wohnung,frankfurt,aig,company
ObjectID(5840561079baba5e570298b0),www.immowelt.de/expose/2AJFA4N,immowelt,17:13:51,2016-07-16,2016-07-16T17:13:51Z,503.86,NA,47.09,Rarität - 1 Zimmer-Stadtwohnung mit einer der seltenen Terrassen - schnell zugreifen!,berlin,tag,company
ObjectID(5840561079baba5e570298b2),www.immowelt.de/expose/2AKUA4N,immowelt,17:14:07,2016-07-16,2016-07-16T17:14:07Z,383,NA,43,+++ Gemütliche Endetage in Groß Borstel +++,hamburg,pxtyg,company
ObjectID(5840561179baba5e570298b4),www.immowelt.de/expose/2A5HA4N,immowelt,17:14:07,2016-07-16,2016-07-16T17:14:07Z,229,NA,42.83,Wohnen in der Hangeney-Siedlung,dortmund,gap,company
ObjectID(5840561179baba5e570298b6),www.immowelt.de/expose/2AJ7B4N,immowelt,17:14:15,2016-07-16,2016-07-16T17:14:15Z,800,NA,32,Provisonsfreie wunderschön renovierte Wohnung mit großer sonniger Terrasse,münchen,agp,private
ObjectID(5840561279baba5e570298b8),www.immowelt.de/expose/2AWJA4N,immowelt,17:14:16,2016-07-16,2016-07-16T17:14:16Z,319,NA,40.09,"Ein tolles Wohngefühl: 2,5-Zimmer-Wohnung in zentraler Lage",dortmund,agt,company
ObjectID(5840561279baba5e570298ba),www.immowelt.de/expose/2AWLA4N,immowelt,17:14:22,2016-07-16,2016-07-16T17:14:22Z,697.31,NA,39.62,Ansehen: frisch modernisiertes Wohnglück,münchen,agi,company
ObjectID(5840561379baba5e570298bc),www.immowelt.de/expose/2ABMA4N,immowelt,17:14:22,2016-07-16,2016-07-16T17:14:22Z,322.08,NA,40.26,Ansehen: frisch modernisiertes Wohnglück,berlin,tgp,company
ObjectID(5840561379baba5e570298be),www.immowelt.de/expose/2AU6A4N,immowelt,17:14:35,2016-07-16,2016-07-16T17:14:35Z,414,NA,48.7,"MAXFELD am STADTPARK günstige 2 Zimmer 4 1 4,- EUR für 4 8 m² mit BALKON + LAMINAT inkl. KÜCHENZEILE",nürnberg,gai,company
ObjectID(5840561479baba5e570298c0),www.immowelt.de/expose/2AXGA4N,immowelt,17:14:36,2016-07-16,2016-07-16T17:14:36Z,474.66,NA,36.4,Teilsaniertes 1-Zimmer-Single-Wohnung,frankfurt,gia,company
